employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
BMR INFOTEK,"BMR INFOTEK, INC",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; IL; WA,BELLEVUE; BLOOMINGTON; SURPRISE,90000,104146,118000
CARNEGIE SOFTWARE CORPORATION,Carnegie Software Corporation,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CT; NY; TX,Albany; Hartford; Irving,85000,86000,91000
CONSULTADD,ConsultAdd Inc.,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; NY,Jersey City; New York,103210,103210,103210
CONVEXTECH,"ConvexTech, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,Pearland,85000,85000,176800000
COTIVITI,"Cotiviti, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TN; TX; WA,Bellevue; Charlotte; McKinney; Murfreesboro,98000,105000,117948
CREATIVE TEAM,Creative Team LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1211; 15-1252,Computer Systems Analysts; Software Developers,CA; FL; NC; TX,Brandon; Charlotte; Katy; Orange,75171,84832,102232
CVS PHARMACY,CVS Pharmacy Inc.,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; RI; TX,Cumberland; Edison; Frisco,102209,105970,116034
ENDEAVOUR TECHNOLOGIES,ENDEAVOUR TECHNOLOGIES INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; TX; VA,Carrollton; Jersey City; Plano; Tysons,90896,96175,103215
ETOUCH SYSTEMS CORPORATION,ETOUCH SYSTEMS CORPORATION,4,2,FY2025Q4; FY2026Q1,yes,15-1299,Computer Systems Engineers/Architects,NJ; TX,BERKELEY HEIGHTS; DALLAS,96000,98280,104000
G3 SOFT,G3 Soft Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ; TX,Austin; Durham; Upper Saddle River; Whippany,90896,102316,103210
GENPX,GenPx Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ; UT,DRAPER; Huntersville; Piscataway,90896,91296,103210
HIGHBROW TECHNOLOGY,"Highbrow Technology, Inc",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC,Cary,91707,91707,91707
HM HEALTH SOLUTIONS,"HM Health Solutions, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; PA,Baden; Gibsonia; Mechanicsburg; Raleigh,77106,86675,96208
INFOVISION,"Infovision, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; TX,Basking Ridge; Richardson,102000,118000,125000
INTELLIZANT,Intellizant LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; NJ; VA,Herndon; Newark; Rockville,104000,111120,117875
INTERNATIONAL SYSTEMS TECHNOLOGIES,International Systems Technologies Inc.,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; NJ; TX,Austin; Cranbury; Rockville,90355,96782,118000
IT RYSOURCES,IT RYSOURCES INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AR; GA; MO; NC,Charlotte; Cumming; Little Rock; O Fallon,65562,81952,91291
ITVORKS,"ITVORKS, INC.",4,2,FY2025Q4; FY2026Q1,yes,15-1211; 15-1252,Computer Systems Analysts; Software Developers,NC; NJ; TX,BRIDGEWATER; CHARLOTTE; RALEIGH; SAN ANTONIO,81000,88750,92000
LIVEMINDZ SERVICES,LiveMindz Services Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,Farmers Branch,90896,90896,90896
LYVE TECH,Lyve Tech LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,FL; NC; PA; TX,Allen; Knightdale; Malvern; Riverview,90000,91500,103000
MANJU SOFTWARE SOLUTIONS,MANJU SOFTWARE SOLUTIONS INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TX,CHARLOTTE; PLANO; Round Rock,90896,91322,99840
MEDHAZ,Medhaz Corp,4,2,FY2025Q4; FY2026Q1,yes,15-1252; 15-1299,"Computer Occupations, All Other; Software Developers",TX,Coppell; Houston; Irving; San Antonio,66726,88171,90896
MERITEK,"MERITEK, INC.",4,2,FY2025Q4; FY2026Q1,yes,15-1299,"Computer Occupations, All Other",MI; VA,Richmond; Troy; Virginia Beach,73195,76232,79269
MERITORE TECHNOLOGIES,Meritore Technologies LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD; VA,Ashburn; Columbia,97157,99518,101421
MOODY S ANALYTICS,"Moody's Analytics, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,Newark; San Francisco,159271,160000,177437
MPOWER LOGIC,MPOWER LOGIC INC.,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; SC; TX,CHARLOTTE; FORT MILL; PLANO,90896,91707,91707
NOKIA OF AMERICA CORPORATION,Nokia of America Corporation,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NJ,Murray Hill; San Jose; Sunnyvale,111494,143628,179961
NOVOS SOLUTIONS,Novos Solutions LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,DE; NJ; TX; WA,Edison; Houston; Issaquah; New Castle,88100,102000,118000
ORPINE,Orpine Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; CA; GA,Duluth; Phoenix; San Diego,87660,95326,102794
P K CLOUD,"P. K. CLOUD, LLC",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; TX,PHOENIX; SUGAR LAND,84094,84094,87651
PHASORSOFT GROUP,PHASORSOFT GROUP LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX; UT,LEANDER; LIBERTY HILL; SANDY,85280,90938,91520
PI SQUARE TECHNOLOGIES,Pi Square Technologies LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; MI; TX; WA,San Ramon; South Lyon; Sultan; Texas,100000,127000,1020000
PRISTEN IT SYSTEMS,PRISTEN IT SYSTEMS INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; OH; PA; VA,CHARLOTTE; MALVERN; MCLEAN; NEW ALBANY,82846,89696,101421
PROVIDENZ,PROVIDENZ LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,MD,Linthicum Heights,93500,99000,102500
PYRAMID TECHNOLOGY SOLUTIONS,"PYRAMID TECHNOLOGY SOLUTIONS, INC",4,2,FY2025Q4; FY2026Q1,yes,15-1252; 15-1299,Information Technology Project Managers; Software Developers,CA; TX,Fort Worth; Irving; Rosemead,60000,90896,90896
RIVIAN AUTOMOTIVE,"RIVIAN AUTOMOTIVE, LLC",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; IL,Irvine; Normal,105570,120567,156400
SKILLTUNE TECHNOLOGIES,SKILLTUNE TECHNOLOGIES INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252; 15-1299,Information Technology Project Managers; Software Developers,FL; NJ; TX,Dallas; Jacksonville; Mt Laurel Township; Richardson,60000,89495,91000
SKYSOFT,"Skysoft, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,DC; MD; NC; TX,Austin; Charlotte; Rockville; Washington,90480,111000,124800
SLESHA IT,Slesha IT Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; TX; VA,AUSTIN; MCLEAN; MOUNTAIN HOUSE,90355,90438,101421
SMARTDW,SmartDW Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; TN; TX,Clarksville; Garland; Jersey City; San Antonio,67891,88171,103210
SOFTTHINK SOLUTIONS,Softthink Solutions Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,VA,Glen Allen; Leesburg,90000,95000,110240
SPARK INFOTECH,Spark Infotech Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; TX,Austin; Scottsdale,87651,89003,90355
STAPLES,"Staples, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252; 15-1299,Information Technology Project Managers; Software Developers,MA; TX,Austin; Framingham,92218,122769,130241
T MOBILE USA,"T-Mobile USA, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,KS; TX; VA,Frisco; Herndon; Overland Park,118400,125700,135000
TECHGROUP AMERICA,TECHGROUP AMERICA INC.,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; NY,Jersey City; New York; White Plains,103210,103210,103210
TESLA,"Tesla, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; TX; WA,Austin; Bellevue; Fremont; Palo Alto,104220,150896,174760
TOTAL SYSTEM SERVICES,Total System Services LLC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,GA; NC,Alpharetta; Charlotte; Hollysprings,87859,89752,91707
VED SOFTWARE SERVICES,"VED Software Services, Inc.",4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,IL; MI; TX,Chicago; Detroit; Plano; San Antonio,84053,85456,90896
VISHGLO INFOSOLUTIONS,VISHGLO INFOSOLUTIONS INC,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,DALLAS,91000,91000,91000
VISUAL CONCEPTS ENTERTAINMENT,Visual Concepts Entertainment,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA,Novato,135699,135699,135699
VLINK,VLink Inc.,4,2,FY2025Q4; FY2026Q1,yes,15-1299,Information Technology Project Managers,MA; NY; VA; WA,Albany; Arlington; Bothell; Quincy,60000,74610,95784
VYPRA,Vypra Inc,4,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,VA,Aldie; Ashland; Richmond,83637,83637,101421
AADHYA INFOTECH,Aadhya Infotech LLC,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; VA,Somerset; Tysons,101421,103210,103210
ADROIT INNOVATIVE SOLUTIONS,ADROIT INNOVATIVE SOLUTIONS INC.,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,DENTON; FRISCO; Princeton,90900,91000,100000
ADVANTAGE IT,ADVANTAGE IT INC,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,"Apt 244, Building 13; Irving; Round Rock",90355,90896,90896
AETNA RESOURCES,Aetna Resources LLC,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CT; TN; VA,Ashburn; Franklin; Hartford,92974,103000,106374
AKAMAI TECHNOLOGIES,"Akamai Technologies, Inc.",3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NY; WA,Kirkland; New York; San Jose,128000,128144,155354
ALIBABA CLOUD US,Alibaba Cloud US LLC,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; WA,Bellevue; Sunnyvale,117749,149365,149365
APEX ANALYTIX,"APEX Analytix, LLC",3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ,Greensboro; Monmouth Jct,81120,81120,103210
APPSBOAT,Appsboat Inc,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,TX,AUSTIN; Irving,90355,90896,90896
ASTIR TECHNOLOGIES,"ASTIR TECHNOLOGIES, LLC",3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TX,Charlotte; Irving,91500,93500,93500
ATEK IT,Atek IT Inc,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AZ; TX,Frisco; Phoenix; Plano,90000,91000,91000
ATMANICA TECHNOLOGIES,ATMANICA Technologies LLC,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CO; TX; VA,Irving; Lone Tree; McLean,91000,99000,101500
AUDIBLE,"AUDIBLE, INC.",3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CA; NJ,Culver City; Newark,110500,118700,121600
BAHWAN CYBERTEK,Bahwan Cybertek Inc.,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,AL; MA,Birmingham; Natick,109178,115000,130000
BANK OF AMERICA N A,BANK OF AMERICA N.A.,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; NJ,CHARLOTTE; Charlotte; Jersey City,95000,108500,110000
BENED SOFTWARE SERVICES,BENED SOFTWARE SERVICES INC.,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NC; TX,Austin; Raleigh; San Antonio,94050,101000,102000
BOTO3,Boto3 Inc.,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,CO; VA,McLean; Parker,88483,101920,101920
BROAD PEAK SYSTEMS,Broad Peak Systems Inc,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,NJ; PA; TX,Glassboro; King of Prussia; McKinney,88100,90000,91000
CALIBER IT SOLUTIONS,Caliber IT Solutions Inc,3,2,FY2025Q4; FY2026Q1,yes,15-1252,Software Developers,SC,Rock Hill,91291,91291,91291
